"REF_DATE","GEO","DGUID","Duration of unemployment","Age group","Sex","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-05","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.7","","","","1"
"2010-06","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","21.2","","","","1"
"2010-07","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.9","","","","1"
"2010-08","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.2","","","","1"
"2010-09","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","23.1","","","","1"
"2010-10","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","22.0","","","","1"
"2010-11","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","22.4","","","","1"
"2010-12","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","23.6","","","","1"
"2011-01","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.4","","","","1"
"2011-02","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","21.2","","","","1"
"2011-03","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.9","","","","1"
"2011-04","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.9","","","","1"
"2011-05","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.2","","","","1"
"2011-06","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","23.7","","","","1"
"2011-07","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","22.4","","","","1"
"2011-08","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.7","","","","1"
"2011-09","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","22.1","","","","1"
"2011-10","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","22.4","","","","1"
"2011-11","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","21.4","","","","1"
"2011-12","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","23.7","","","","1"
"2012-01","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.0","","","","1"
"2012-02","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.2","","","","1"
"2012-03","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","18.2","","","","1"
"2012-04","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","18.8","","","","1"
"2012-05","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","18.7","","","","1"
"2012-06","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","17.9","","","","1"
"2012-07","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.5","","","","1"
"2012-08","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","18.9","","","","1"
"2012-09","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.7","","","","1"
"2012-10","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.4","","","","1"
"2012-11","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.5","","","","1"
"2012-12","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","21.3","","","","1"
"2013-01","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","18.8","","","","1"
"2013-02","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.6","","","","1"
"2013-03","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.7","","","","1"
"2013-04","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","21.0","","","","1"
"2013-05","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.9","","","","1"
"2013-06","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.5","","","","1"
"2013-07","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.4","","","","1"
"2013-08","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","17.9","","","","1"
"2013-09","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.9","","","","1"
"2013-10","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","21.4","","","","1"
"2013-11","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","21.6","","","","1"
"2013-12","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.9","","","","1"
"2014-01","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.3","","","","1"
"2014-02","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.9","","","","1"
"2014-03","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.3","","","","1"
"2014-04","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.9","","","","1"
"2014-05","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.8","","","","1"
"2014-06","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","22.2","","","","1"
"2014-07","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.8","","","","1"
"2014-08","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.0","","","","1"
"2014-09","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.8","","","","1"
"2014-10","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","21.3","","","","1"
"2014-11","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.5","","","","1"
"2014-12","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.6","","","","1"
"2015-01","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","18.5","","","","1"
"2015-02","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","17.0","","","","1"
"2015-03","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","17.9","","","","1"
"2015-04","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.1","","","","1"
"2015-05","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","18.1","","","","1"
"2015-06","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.6","","","","1"
"2015-07","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","18.9","","","","1"
"2015-08","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","18.2","","","","1"
"2015-09","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","18.7","","","","1"
"2015-10","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.3","","","","1"
"2015-11","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","20.7","","","","1"
"2015-12","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","19.8","","","","1"
"2016-01","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","18.1","","","","1"
"2016-02","Canada","2016A000011124","Percentage unemployed 27 weeks or more ","15 years and over","Both sexes","Estimate","Unadjusted","Percent","239","units","0","v1078668607","1.11.1.1.1.2","17.1","","","","1"
